1.25 	 0 	 0 	 0 	 0
1.26 	 0 	 0 	 0 	 0
1.27 	 0 	 0 	 0 	 0
1.28 	 0 	 0 	 0 	 0
1.29 	 0 	 0 	 0 	 0
1.3 	 0 	 0 	 0 	 0
1.31 	 0 	 0 	 0 	 0
1.32 	 0 	 0 	 0 	 0
1.33 	 0 	 0 	 0 	 0
1.34 	 0 	 0 	 0 	 0
1.35 	 0 	 0 	 0 	 0
1.36 	 0 	 0 	 0 	 0
1.37 	 0 	 0 	 0 	 0
1.38 	 0 	 0 	 0 	 0
1.39 	 0 	 0 	 0 	 0
1.4 	 0 	 0 	 0 	 0
1.41 	 0.00144279 	 0 	 0 	 0.00323426
1.42 	 0.00284508 	 0 	 0 	 0.00637774
1.43 	 0.00701357 	 0 	 0 	 0.0157221
1.44 	 0.0124497 	 0 	 0 	 0.0279082
1.45 	 0.0177357 	 0 	 0 	 0.0397577
1.46 	 0.0322959 	 0 	 0 	 0.0723968
1.47 	 0.0637159 	 0 	 0 	 0.14283
1.48 	 0.0995248 	 0 	 0 	 0.223102
1.49 	 0.162794 	 0 	 0 	 0.364932
1.5 	 0.243496 	 0 	 0 	 0.545839
1.51 	 0.349729 	 0 	 0 	 0.783979
1.52 	 0.492884 	 0 	 0 	 1.10489
1.53 	 0.757263 	 0 	 0 	 1.69754
1.54 	 1.15143 	 0 	 0 	 2.58113
1.55 	 1.71209 	 0 	 0 	 3.83795
1.56 	 2.54593 	 0 	 0 	 5.70714
1.57 	 3.4946 	 0 	 0 	 7.83375
1.58 	 4.71327 	 0 	 0 	 10.5656
1.59 	 5.96692 	 0 	 0 	 13.3759
1.6 	 6.77438 	 0 	 0 	 15.1859
1.61 	 7.45182 	 0 	 0 	 16.7046
1.62 	 7.53717 	 0 	 0 	 16.8959
1.63 	 6.93216 	 0 	 0 	 15.5396
1.64 	 5.99896 	 0 	 0 	 13.4477
1.65 	 5.07306 	 0 	 0 	 11.3721
1.66 	 3.78381 	 0 	 0 	 8.48207
1.67 	 2.8284 	 0 	 0 	 6.34035
1.68 	 2.08443 	 0 	 0 	 4.67262
1.69 	 1.4683 	 0 	 0 	 3.29145
1.7 	 1.02231 	 0 	 0 	 2.29168
1.71 	 0.746507 	 0 	 0 	 1.67342
1.72 	 0.522604 	 0 	 0 	 1.17151
1.73 	 0.394863 	 0 	 0 	 0.885154
1.74 	 0.265278 	 0 	 0 	 0.594666
1.75 	 0.195754 	 0 	 0 	 0.438818
1.76 	 0.153718 	 0 	 0 	 0.344585
1.77 	 0.136421 	 0 	 0 	 0.305811
1.78 	 0.104112 	 0 	 0 	 0.233384
1.79 	 0.0913136 	 0 	 0 	 0.204695
1.8 	 0.0849899 	 0 	 0 	 0.19052
1.81 	 0.0726712 	 0 	 0 	 0.162905
1.82 	 0.0580194 	 0 	 0 	 0.130061
1.83 	 0.0496783 	 0 	 0 	 0.111363
1.84 	 0.0440564 	 0 	 0 	 0.0987601
1.85 	 0.032686 	 0 	 0 	 0.0732715
1.86 	 0.0298482 	 0 	 0 	 0.0669099
1.87 	 0.0287095 	 0 	 0 	 0.0643574
1.88 	 0.0267818 	 0 	 0 	 0.060036
1.89 	 0.0208781 	 0 	 0 	 0.0468019
1.9 	 0.0182752 	 0 	 0 	 0.040967
1.91 	 0.0165118 	 0 	 0 	 0.037014
1.92 	 0.0132278 	 0 	 0 	 0.0296524
1.93 	 0.0107809 	 0 	 0 	 0.0241672
1.94 	 0.00914574 	 0 	 0 	 0.0205018
1.95 	 0.00829783 	 0 	 0 	 0.018601
1.96 	 0.00597337 	 0 	 0 	 0.0133903
1.97 	 0.00295644 	 0 	 0 	 0.00662737
1.98 	 0.00146333 	 0 	 0 	 0.0032803
1.99 	 0.00362164 	 0 	 0 	 0.00811853
2 	 0.00215131 	 0 	 0 	 0.00482253
2.01 	 0.00283994 	 0 	 0 	 0.00636622
2.02 	 0.00281189 	 0 	 0 	 0.00630334
2.03 	 0.00278426 	 0 	 0 	 0.00624139
2.04 	 0.000689257 	 0 	 0 	 0.00154509
2.05 	 0.000682548 	 0 	 0 	 0.00153005
2.06 	 0.000675938 	 0 	 0.00151523 	 0
2.07 	 0.00200827 	 0 	 0.00450188 	 0
2.08 	 0.00265201 	 0 	 0.00594493 	 0
2.09 	 0.00459671 	 0 	 0.0103043 	 0
2.1 	 0.00650433 	 0 	 0.0145806 	 0
2.11 	 0.00966424 	 0 	 0.0216641 	 0
2.12 	 0.0102115 	 0 	 0.0228909 	 0
2.13 	 0.0151738 	 0 	 0.0340146 	 0
2.14 	 0.0194167 	 0 	 0.0435259 	 0
2.15 	 0.0248213 	 0 	 0.0556412 	 0
2.16 	 0.0313548 	 0 	 0.0702872 	 0
2.17 	 0.0365488 	 0 	 0.0819305 	 0
2.18 	 0.0404392 	 0 	 0.0906516 	 0
2.19 	 0.0394727 	 0 	 0.0871443 	 0.00134068
2.2 	 0.0391147 	 0 	 0.0863539 	 0.00132852
2.21 	 0.0334758 	 0 	 0.0737254 	 0.00131653
2.22 	 0.0320109 	 0 	 0.0704533 	 0.00130469
2.23 	 0.0276868 	 0 	 0.0594788 	 0.00258603
2.24 	 0.0240101 	 0 	 0.0525414 	 0.0012815
2.25 	 0.0203976 	 0 	 0.0444546 	 0.00127013
2.26 	 0.0174095 	 0 	 0.0377675 	 0.00125892
2.27 	 0.0155865 	 0 	 0.0324441 	 0.0024957
2.28 	 0.0137947 	 0 	 0.0284493 	 0.00247385
2.29 	 0.0136745 	 0 	 0.0282014 	 0.0024523
2.3 	 0.0130136 	 0 	 0.0267412 	 0.00243102
2.31 	 0.0145138 	 0 	 0.0289202 	 0.00361502
2.32 	 0.0159877 	 0 	 0.03345 	 0.00238928
2.33 	 0.0200777 	 0 	 0.0426387 	 0.00236882
2.34 	 0.0246211 	 0 	 0.0528439 	 0.00234862
2.35 	 0.0301254 	 0 	 0.0640384 	 0.00349301
2.36 	 0.0345058 	 0 	 0.0738873 	 0.00346347
2.37 	 0.0388113 	 0.00463037 	 0.0824232 	 0.0034343
2.38 	 0.0415242 	 0.00459154 	 0.0896782 	 0.00227033
2.39 	 0.0507185 	 0.0091064 	 0.108066 	 0.00337706
2.4 	 0.0712123 	 0.0225767 	 0.15182 	 0.00223265
2.41 	 0.0854384 	 0.0268677 	 0.183776 	 0.00110708
2.42 	 0.110693 	 0.0444101 	 0.234962 	 0.0021959
2.43 	 0.1331 	 0.0704726 	 0.277678 	 0.0032668
2.44 	 0.157065 	 0.0786331 	 0.329408 	 0.00324008
2.45 	 0.18828 	 0.0823255 	 0.398497 	 0.00321368
2.46 	 0.234626 	 0.124635 	 0.490892 	 0.00425014
2.47 	 0.280687 	 0.132154 	 0.591266 	 0.00526975
2.48 	 0.328796 	 0.126862 	 0.701508 	 0.00418187
2.49 	 0.408973 	 0.142624 	 0.877375 	 0.00414835
2.5 	 0.494743 	 0.153969 	 1.06584 	 0.00514403
2.51 	 0.590064 	 0.123847 	 1.28497 	 0.00714438
2.52 	 0.690633 	 0.139249 	 1.50666 	 0.00708779
2.53 	 0.830378 	 0.162529 	 1.81322 	 0.00803642
2.54 	 0.990579 	 0.169315 	 2.17072 	 0.00797327
2.55 	 1.12928 	 0.183988 	 2.47906 	 0.006922
2.56 	 1.26753 	 0.186522 	 2.7894 	 0.00588688
2.57 	 1.42663 	 0.165385 	 3.15228 	 0.00486763
2.58 	 1.57072 	 0.136754 	 3.48144 	 0.00579596
2.59 	 1.6792 	 0.143455 	 3.72204 	 0.00670984
2.6 	 1.80379 	 0.123116 	 4.00546 	 0.00760952
2.61 	 1.862 	 0.122175 	 4.13623 	 0.00755132
2.62 	 1.8921 	 0.117455 	 4.20495 	 0.00749378
2.63 	 1.91092 	 0.116564 	 4.2474 	 0.00743691
2.64 	 1.86437 	 0.082097 	 4.14886 	 0.0101484
2.65 	 1.80907 	 0.0814786 	 4.02421 	 0.0109876
2.66 	 1.75617 	 0.0698398 	 3.9095 	 0.00999639
2.67 	 1.69073 	 0.0547245 	 3.76572 	 0.0108236
2.68 	 1.60825 	 0.0470746 	 3.58458 	 0.0089525
2.69 	 1.5321 	 0.043131 	 3.41758 	 0.00622024
2.7 	 1.39014 	 0.021406 	 3.10388 	 0.00705629
2.71 	 1.26624 	 0.0318725 	 2.82449 	 0.00612877
2.72 	 1.11504 	 0.035154 	 2.48392 	 0.0069529
2.73 	 0.952942 	 0.0418763 	 2.11721 	 0.00862757
2.74 	 0.808455 	 0.0450355 	 1.78917 	 0.0119906
2.75 	 0.720658 	 0.058465 	 1.58997 	 0.0110533
2.76 	 0.633734 	 0.0546279 	 1.39361 	 0.0135057
2.77 	 0.555147 	 0.0576238 	 1.21597 	 0.0142463
2.78 	 0.487322 	 0.0673059 	 1.05997 	 0.015808
2.79 	 0.422296 	 0.0768479 	 0.910305 	 0.017347
2.8 	 0.354161 	 0.0829348 	 0.753725 	 0.0196838
2.81 	 0.303693 	 0.0988146 	 0.634364 	 0.0219869
2.82 	 0.268359 	 0.114468 	 0.552251 	 0.0210227
2.83 	 0.237455 	 0.129897 	 0.477703 	 0.0224801
2.84 	 0.211958 	 0.148332 	 0.415351 	 0.0231193
2.85 	 0.194935 	 0.166505 	 0.372859 	 0.0229574
2.86 	 0.173937 	 0.18442 	 0.321518 	 0.0227971
2.87 	 0.163672 	 0.20524 	 0.287275 	 0.0288836
2.88 	 0.153892 	 0.238309 	 0.255825 	 0.0302338
2.89 	 0.149738 	 0.242891 	 0.248668 	 0.0269455
2.9 	 0.13677 	 0.262867 	 0.207963 	 0.0336411
2.91 	 0.139557 	 0.313276 	 0.198943 	 0.0364476
2.92 	 0.139949 	 0.36604 	 0.187779 	 0.0354443
2.93 	 0.139663 	 0.412018 	 0.176014 	 0.0352027
2.94 	 0.141038 	 0.505507 	 0.153245 	 0.0379393
2.95 	 0.148323 	 0.612664 	 0.149991 	 0.0310327
2.96 	 0.149287 	 0.664932 	 0.142374 	 0.0278878
2.97 	 0.150235 	 0.707638 	 0.130483 	 0.0313451
2.98 	 0.151489 	 0.755614 	 0.119472 	 0.0333073
2.99 	 0.173258 	 0.933846 	 0.120112 	 0.0374003
3 	 0.19059 	 1.1068 	 0.112883 	 0.0407236
3.01 	 0.203573 	 1.2229 	 0.104327 	 0.0496797
3.02 	 0.233677 	 1.51994 	 0.0965874 	 0.0514663
3.03 	 0.263068 	 1.77621 	 0.0938498 	 0.0567301
3.04 	 0.283688 	 1.98969 	 0.0869714 	 0.0570533
3.05 	 0.297864 	 2.10807 	 0.0850196 	 0.0615183
3.06 	 0.344935 	 2.56095 	 0.0830914 	 0.0569966
3.07 	 0.358213 	 2.67399 	 0.0811865 	 0.0607193
3.08 	 0.392477 	 2.97469 	 0.0854049 	 0.0589701
3.09 	 0.40376 	 3.08621 	 0.0821593 	 0.0599359
3.1 	 0.443842 	 3.4344 	 0.087652 	 0.0582116
3.11 	 0.456118 	 3.51722 	 0.0884188 	 0.0644859
3.12 	 0.467342 	 3.58822 	 0.0957795 	 0.0647337
3.13 	 0.469338 	 3.59188 	 0.0971375 	 0.0669461
3.14 	 0.487009 	 3.7194 	 0.102389 	 0.0697812
3.15 	 0.492884 	 3.72203 	 0.10822 	 0.0764671
3.16 	 0.490631 	 3.69851 	 0.108824 	 0.0766278
3.17 	 0.507522 	 3.82274 	 0.107499 	 0.0851034
3.18 	 0.506604 	 3.79873 	 0.104916 	 0.0915634
3.19 	 0.495822 	 3.68295 	 0.107419 	 0.0935178
3.2 	 0.463315 	 3.43137 	 0.100469 	 0.0897945
3.21 	 0.432596 	 3.12228 	 0.106085 	 0.091732
3.22 	 0.383712 	 2.72415 	 0.102326 	 0.0843414
3.23 	 0.338725 	 2.30096 	 0.0998444 	 0.0905996
3.24 	 0.311225 	 1.9424 	 0.107192 	 0.110254
3.25 	 0.288946 	 1.66207 	 0.100446 	 0.136363
3.26 	 0.264504 	 1.32396 	 0.104671 	 0.160939
3.27 	 0.24733 	 1.08724 	 0.109443 	 0.176192
3.28 	 0.23116 	 0.889637 	 0.11834 	 0.179901
3.29 	 0.207497 	 0.670386 	 0.121186 	 0.178215
3.3 	 0.192281 	 0.439443 	 0.145252 	 0.177136
3.31 	 0.182219 	 0.337089 	 0.154352 	 0.170785
3.32 	 0.185287 	 0.238319 	 0.157508 	 0.198926
3.33 	 0.189608 	 0.178253 	 0.156563 	 0.224407
3.34 	 0.18796 	 0.125896 	 0.161391 	 0.228829
3.35 	 0.187862 	 0.104288 	 0.161575 	 0.233768
3.36 	 0.184205 	 0.0875423 	 0.148654 	 0.24263
3.37 	 0.173263 	 0.0732829 	 0.149471 	 0.22081
3.38 	 0.180023 	 0.0523609 	 0.160971 	 0.229636
3.39 	 0.18021 	 0.0475261 	 0.15107 	 0.241152
3.4 	 0.177166 	 0.0337479 	 0.142395 	 0.246411
3.41 	 0.186736 	 0.0335502 	 0.152621 	 0.257686
3.42 	 0.205265 	 0.0333543 	 0.163824 	 0.288067
3.43 	 0.204801 	 0.0331601 	 0.168336 	 0.282563
3.44 	 0.23076 	 0.0263741 	 0.185833 	 0.324936
3.45 	 0.240751 	 0.0218512 	 0.189079 	 0.345204
3.46 	 0.248227 	 0.0152075 	 0.192285 	 0.360399
3.47 	 0.257756 	 0.01296 	 0.195984 	 0.378618
3.48 	 0.273804 	 0.010738 	 0.210257 	 0.400869
3.49 	 0.272944 	 0.00640594 	 0.215917 	 0.394352
3.5 	 0.28848 	 0.00636939 	 0.231481 	 0.413622
3.51 	 0.30011 	 0.0042221 	 0.240603 	 0.431102
3.52 	 0.308361 	 0 	 0.241832 	 0.449414
3.53 	 0.313983 	 0.0020872 	 0.228596 	 0.474736
3.54 	 0.319536 	 0.00207542 	 0.222175 	 0.493608
3.55 	 0.324567 	 0.00206374 	 0.231129 	 0.495933
3.56 	 0.332478 	 0.00820867 	 0.240487 	 0.502791
3.57 	 0.342546 	 0.0122441 	 0.245701 	 0.51915
3.58 	 0.345783 	 0.0101465 	 0.250852 	 0.521772
3.59 	 0.370789 	 0.0121081 	 0.270411 	 0.557785
3.6 	 0.378249 	 0.0120409 	 0.265438 	 0.579498
3.61 	 0.389583 	 0.00798286 	 0.259035 	 0.61231
3.62 	 0.394876 	 0.00793881 	 0.262513 	 0.620708
3.63 	 0.404023 	 0.00986892 	 0.269364 	 0.633884
3.64 	 0.402672 	 0.0137407 	 0.257695 	 0.641568
3.65 	 0.406497 	 0.0156177 	 0.266903 	 0.64047
3.66 	 0.419054 	 0.0135909 	 0.271686 	 0.664336
3.67 	 0.440412 	 0.0135169 	 0.287394 	 0.696525
3.68 	 0.4448 	 0.0115231 	 0.288209 	 0.70604
3.69 	 0.447238 	 0.00955058 	 0.29326 	 0.70694
3.7 	 0.478767 	 0.0113988 	 0.299192 	 0.771229
3.71 	 0.471813 	 0.0151166 	 0.298515 	 0.755398
3.72 	 0.471352 	 0.013156 	 0.297842 	 0.755524
3.73 	 0.499135 	 0.014955 	 0.330447 	 0.784754
3.74 	 0.501391 	 0.0204532 	 0.327303 	 0.791596
3.75 	 0.497293 	 0.0240433 	 0.336077 	 0.772748
3.76 	 0.503173 	 0.0257552 	 0.342023 	 0.779559
3.77 	 0.515845 	 0.0274487 	 0.34745 	 0.802121
3.78 	 0.520547 	 0.0345846 	 0.338864 	 0.819483
3.79 	 0.525392 	 0.0289704 	 0.343793 	 0.826803
3.8 	 0.526206 	 0.0252158 	 0.346439 	 0.82691
3.81 	 0.555064 	 0.0304587 	 0.350381 	 0.886362
3.82 	 0.544495 	 0.0338641 	 0.334889 	 0.877321
3.83 	 0.543025 	 0.0301414 	 0.330512 	 0.87932
3.84 	 0.566656 	 0.0352761 	 0.366731 	 0.894806
3.85 	 0.580165 	 0.0368477 	 0.356586 	 0.934845
3.86 	 0.578318 	 0.036657 	 0.36294 	 0.924397
3.87 	 0.601188 	 0.0382044 	 0.385968 	 0.952255
3.88 	 0.613336 	 0.041463 	 0.38868 	 0.97597
3.89 	 0.620613 	 0.0464063 	 0.376061 	 1.00368
3.9 	 0.637236 	 0.0512985 	 0.396118 	 1.01968
3.91 	 0.651617 	 0.047634 	 0.416385 	 1.03255
3.92 	 0.66827 	 0.0456988 	 0.419703 	 1.06704
3.93 	 0.68066 	 0.0471504 	 0.437137 	 1.07702
3.94 	 0.695872 	 0.045236 	 0.453561 	 1.09517
3.95 	 0.702464 	 0.0483411 	 0.441788 	 1.12096
3.96 	 0.713371 	 0.0613655 	 0.43792 	 1.14605
3.97 	 0.698316 	 0.0693076 	 0.423477 	 1.12478
3.98 	 0.698252 	 0.0722436 	 0.405927 	 1.14147
3.99 	 0.686468 	 0.0784166 	 0.38895 	 1.1305
4 	 0.669236 	 0.0715229 	 0.379372 	 1.10315
4.01 	 0.678211 	 0.0630795 	 0.377883 	 1.12685
4.02 	 0.700578 	 0.070813 	 0.382769 	 1.17019
4.03 	 0.705053 	 0.0752663 	 0.386019 	 1.17587
4.04 	 0.709299 	 0.0669267 	 0.386474 	 1.187
4.05 	 0.715944 	 0.0713535 	 0.40064 	 1.18663
4.06 	 0.721296 	 0.0757359 	 0.409592 	 1.1886
4.07 	 0.721393 	 0.0690839 	 0.437859 	 1.16219
4.08 	 0.718895 	 0.0718704 	 0.431852 	 1.16191
4.09 	 0.718299 	 0.0684099 	 0.451653 	 1.14163
4.1 	 0.732545 	 0.0881901 	 0.435682 	 1.18464
4.11 	 0.740192 	 0.0985392 	 0.437371 	 1.19754
4.12 	 0.747587 	 0.101126 	 0.434493 	 1.21635
4.13 	 0.76432 	 0.0991119 	 0.453502 	 1.23535
4.14 	 0.784731 	 0.109256 	 0.443811 	 1.28829
4.15 	 0.792779 	 0.104199 	 0.463702 	 1.28769
4.16 	 0.790629 	 0.102196 	 0.45776 	 1.28931
4.17 	 0.776615 	 0.106194 	 0.446692 	 1.26797
4.18 	 0.76174 	 0.119083 	 0.456334 	 1.2218
4.19 	 0.750756 	 0.13333 	 0.463315 	 1.18667
4.2 	 0.741169 	 0.128272 	 0.492824 	 1.13692
4.21 	 0.726485 	 0.14674 	 0.514429 	 1.07783
4.22 	 0.712899 	 0.154808 	 0.524632 	 1.03518
4.23 	 0.704883 	 0.174427 	 0.510295 	 1.0267
4.24 	 0.699169 	 0.179392 	 0.515044 	 1.00791
4.25 	 0.67365 	 0.194388 	 0.490908 	 0.971136
4.26 	 0.652314 	 0.21354 	 0.485417 	 0.924064
4.27 	 0.640295 	 0.233938 	 0.478914 	 0.898581
4.28 	 0.626971 	 0.20445 	 0.516695 	 0.838225
4.29 	 0.612986 	 0.210564 	 0.534203 	 0.787854
4.3 	 0.601606 	 0.213806 	 0.552587 	 0.743158
4.31 	 0.575038 	 0.200214 	 0.548987 	 0.690561
4.32 	 0.544559 	 0.195107 	 0.545071 	 0.627417
4.33 	 0.517262 	 0.223338 	 0.517177 	 0.58714
4.34 	 0.486403 	 0.216787 	 0.510017 	 0.526745
4.35 	 0.479622 	 0.24603 	 0.523646 	 0.490685
4.36 	 0.468824 	 0.244902 	 0.530718 	 0.459685
4.37 	 0.47389 	 0.247868 	 0.558595 	 0.442432
4.38 	 0.479504 	 0.284698 	 0.579845 	 0.424661
4.39 	 0.477619 	 0.319839 	 0.579875 	 0.411718
4.4 	 0.468635 	 0.304953 	 0.5706 	 0.404535
4.41 	 0.468282 	 0.322294 	 0.570329 	 0.399726
4.42 	 0.463963 	 0.319506 	 0.571701 	 0.389362
4.43 	 0.449594 	 0.296861 	 0.559949 	 0.374501
4.44 	 0.451936 	 0.298164 	 0.577652 	 0.361726
4.45 	 0.444113 	 0.295512 	 0.586424 	 0.336073
4.46 	 0.465628 	 0.291573 	 0.620325 	 0.351377
4.47 	 0.470151 	 0.33713 	 0.62785 	 0.342727
4.48 	 0.480345 	 0.368023 	 0.626332 	 0.35946
4.49 	 0.47209 	 0.408959 	 0.604727 	 0.352439
4.5 	 0.47736 	 0.446958 	 0.603313 	 0.356272
4.51 	 0.463964 	 0.48206 	 0.577563 	 0.343313
4.52 	 0.470197 	 0.513028 	 0.569345 	 0.357847
4.53 	 0.468403 	 0.537381 	 0.565894 	 0.351255
4.54 	 0.487355 	 0.513565 	 0.595536 	 0.369987
4.55 	 0.494498 	 0.541461 	 0.593542 	 0.381097
4.56 	 0.490263 	 0.552847 	 0.593106 	 0.369223
4.57 	 0.492103 	 0.52677 	 0.607755 	 0.365146
4.58 	 0.499255 	 0.54307 	 0.620431 	 0.364472
4.59 	 0.489457 	 0.545644 	 0.605217 	 0.357087
4.6 	 0.497092 	 0.561711 	 0.60897 	 0.366476
4.61 	 0.50398 	 0.569068 	 0.610567 	 0.378503
4.62 	 0.49105 	 0.58001 	 0.594973 	 0.362406
4.63 	 0.487058 	 0.555669 	 0.601404 	 0.353044
4.64 	 0.49442 	 0.599182 	 0.601204 	 0.35899
4.65 	 0.494286 	 0.58939 	 0.613192 	 0.349121
4.66 	 0.4993 	 0.609619 	 0.611748 	 0.356803
4.67 	 0.53136 	 0.636825 	 0.635371 	 0.398323
4.68 	 0.548474 	 0.617482 	 0.657906 	 0.418934
4.69 	 0.558787 	 0.643229 	 0.676736 	 0.416857
4.7 	 0.560307 	 0.654624 	 0.666873 	 0.427311
4.71 	 0.562327 	 0.636606 	 0.681435 	 0.42173
4.72 	 0.546943 	 0.625739 	 0.671335 	 0.40003
4.73 	 0.545017 	 0.681221 	 0.657578 	 0.395754
4.74 	 0.542464 	 0.672562 	 0.657096 	 0.392655
4.75 	 0.555693 	 0.733133 	 0.671147 	 0.393283
4.76 	 0.563235 	 0.746126 	 0.681668 	 0.396457
4.77 	 0.583064 	 0.77615 	 0.700856 	 0.414296
4.78 	 0.577614 	 0.7638 	 0.692579 	 0.413409
4.79 	 0.588332 	 0.749278 	 0.717435 	 0.416168
4.8 	 0.590738 	 0.699877 	 0.735659 	 0.415553
4.81 	 0.608741 	 0.762171 	 0.746222 	 0.429946
4.82 	 0.602143 	 0.759011 	 0.742298 	 0.419861
4.83 	 0.627563 	 0.862898 	 0.761553 	 0.431905
4.84 	 0.642728 	 0.937054 	 0.766919 	 0.4422
4.85 	 0.65642 	 0.963047 	 0.775787 	 0.4576
4.86 	 0.652265 	 0.927155 	 0.779676 	 0.453268
4.87 	 0.661199 	 0.937607 	 0.793829 	 0.45656
4.88 	 0.6768 	 0.860596 	 0.83783 	 0.466571
4.89 	 0.679673 	 0.823362 	 0.834676 	 0.48537
4.9 	 0.680247 	 0.817838 	 0.830737 	 0.491961
4.91 	 0.695921 	 0.849033 	 0.839359 	 0.510763
4.92 	 0.715135 	 0.858478 	 0.879514 	 0.511345
4.93 	 0.714598 	 0.945956 	 0.880447 	 0.487579
4.94 	 0.716644 	 0.977301 	 0.887953 	 0.476912
4.95 	 0.729672 	 1.0466 	 0.907724 	 0.469214
